date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2022-02-14,SKU0108,0,237,10.0,32
2022-02-21,SKU0108,117,192,10.0,32
2022-02-28,SKU0108,98,0,10.0,32
2022-03-07,SKU0108,86,0,10.0,32
2022-03-14,SKU0108,71,0,10.0,32
2022-03-21,SKU0108,57,0,10.0,32
2022-03-28,SKU0108,39,0,10.0,32
2022-04-04,SKU0108,28,188,10.0,32
2022-04-11,SKU0108,143,223,10.0,32
2022-04-18,SKU0108,126,0,10.0,32
2022-04-25,SKU0108,111,0,10.0,32
2022-05-02,SKU0108,91,0,10.0,32
2022-05-09,SKU0108,77,0,10.0,32
2022-05-16,SKU0108,63,0,10.0,32
2022-05-23,SKU0108,43,0,10.0,32
2022-05-30,SKU0108,29,202,10.0,32
2022-06-06,SKU0108,17,228,10.0,32
2022-06-13,SKU0108,127,226,10.0,32
2022-06-20,SKU0108,111,0,10.0,32
2022-06-27,SKU0108,102,0,10.0,32
2022-07-04,SKU0108,87,0,10.0,32
2022-07-11,SKU0108,77,0,10.0,32
2022-07-18,SKU0108,69,0,10.0,32
2022-07-25,SKU0108,59,0,10.0,32
2022-08-01,SKU0108,48,0,10.0,32
2022-08-08,SKU0108,35,0,10.0,32
2022-08-15,SKU0108,19,240,10.0,32
2022-08-22,SKU0108,163,228,10.0,32
2022-08-29,SKU0108,156,0,10.0,32
2022-09-05,SKU0108,136,0,10.0,32
2022-09-12,SKU0108,118,0,10.0,32
2022-09-19,SKU0108,98,0,10.0,32
2022-09-26,SKU0108,83,0,10.0,32
2022-10-03,SKU0108,69,0,10.0,32
2022-10-10,SKU0108,53,0,10.0,32
2022-10-17,SKU0108,38,0,10.0,32
2022-10-24,SKU0108,153,155,10.0,32
2022-10-31,SKU0108,139,0,10.0,32
2022-11-07,SKU0108,114,0,10.0,32
2022-11-14,SKU0108,93,0,10.0,32
2022-11-21,SKU0108,72,0,10.0,32
2022-11-28,SKU0108,60,0,10.0,32
2022-12-05,SKU0108,38,0,10.0,32
2022-12-12,SKU0108,21,239,10.0,32
2022-12-19,SKU0108,0,189,10.0,32
2022-12-26,SKU0108,153,165,10.0,32
2023-01-02,SKU0108,141,0,10.0,32
2023-01-09,SKU0108,115,0,10.0,32
2023-01-16,SKU0108,89,0,10.0,32
2023-01-23,SKU0108,70,0,10.0,32
2023-01-30,SKU0108,53,0,10.0,32
2023-02-06,SKU0108,40,0,10.0,32
2023-02-13,SKU0108,24,159,10.0,32
2023-02-20,SKU0108,10,126,10.0,32
2023-02-27,SKU0108,106,226,10.0,32
2023-03-06,SKU0108,89,0,10.0,32
2023-03-13,SKU0108,68,0,10.0,32
2023-03-20,SKU0108,58,0,10.0,32
2023-03-27,SKU0108,39,0,10.0,32
2023-04-03,SKU0108,161,191,10.0,32
2023-04-10,SKU0108,149,0,10.0,32
2023-04-17,SKU0108,137,0,10.0,32
2023-04-24,SKU0108,117,0,10.0,32
2023-05-01,SKU0108,99,0,10.0,32
2023-05-08,SKU0108,89,0,10.0,32
2023-05-15,SKU0108,76,0,10.0,32
2023-05-22,SKU0108,56,0,,32
2023-05-29,SKU0108,37,0,10.0,32
2023-06-05,SKU0108,121,147,10.0,32
2023-06-12,SKU0108,107,0,10.0,32
2023-06-19,SKU0108,92,0,10.0,32
2023-06-26,SKU0108,84,0,10.0,32
2023-07-03,SKU0108,70,0,10.0,32
2023-07-10,SKU0108,56,0,10.0,32
2023-07-17,SKU0108,40,0,10.0,32
2023-07-24,SKU0108,26,124,10.0,32
2023-07-31,SKU0108,160,177,10.0,32
2023-08-07,SKU0108,145,0,10.0,32
2023-08-14,SKU0108,132,0,10.0,32
2023-08-21,SKU0108,123,0,10.0,32
2023-08-28,SKU0108,114,0,10.0,32
2023-09-04,SKU0108,92,0,10.0,32
2023-09-11,SKU0108,76,0,10.0,32
2023-09-18,SKU0108,65,0,,32
2023-09-25,SKU0108,39,0,10.0,32
2023-10-02,SKU0108,28,162,10.0,32
2023-10-09,SKU0108,11,170,10.0,32
2023-10-16,SKU0108,0,151,10.0,32
2023-10-23,SKU0108,173,194,10.0,32
2023-10-30,SKU0108,152,0,10.0,32
2023-11-06,SKU0108,132,0,10.0,32
2023-11-13,SKU0108,108,0,10.0,32
2023-11-20,SKU0108,85,0,10.0,32
2023-11-27,SKU0108,71,0,10.0,32
2023-12-04,SKU0108,43,0,10.0,32
2023-12-11,SKU0108,15,209,10.0,32
2023-12-18,SKU0108,0,173,10.0,32
2023-12-25,SKU0108,0,218,10.0,32
2022-01-03,SKU0109,101,0,14.0,49
2022-01-10,SKU0109,76,0,14.0,49
2022-01-17,SKU0109,60,0,14.0,49
2022-01-24,SKU0109,44,182,14.0,49
2022-01-31,SKU0109,157,187,14.0,49
2022-02-07,SKU0109,131,0,14.0,49
2022-02-14,SKU0109,116,0,14.0,49
2022-02-21,SKU0109,100,0,14.0,49
2022-02-28,SKU0109,70,0,14.0,49
2022-03-07,SKU0109,51,0,14.0,49
2022-03-14,SKU0109,34,225,14.0,49
2022-03-21,SKU0109,122,173,14.0,49
2022-03-28,SKU0109,103,0,14.0,49
2022-04-04,SKU0109,89,0,14.0,49
2022-04-11,SKU0109,78,0,14.0,49
2022-04-18,SKU0109,59,0,14.0,49
2022-04-25,SKU0109,231,201,14.0,49
2022-05-02,SKU0109,217,0,14.0,49
2022-05-09,SKU0109,207,0,14.0,49
2022-05-16,SKU0109,184,0,14.0,49
2022-05-23,SKU0109,163,0,14.0,49
2022-05-30,SKU0109,142,0,14.0,49
2022-06-06,SKU0109,124,0,14.0,49
2022-06-13,SKU0109,111,0,14.0,49
2022-06-20,SKU0109,92,0,,49
2022-06-27,SKU0109,78,0,14.0,49
2022-07-04,SKU0109,67,0,14.0,49
2022-07-11,SKU0109,221,142,14.0,49
2022-07-18,SKU0109,211,0,14.0,49
2022-07-25,SKU0109,198,0,14.0,49
2022-08-01,SKU0109,184,0,14.0,49
2022-08-08,SKU0109,170,0,14.0,49
2022-08-15,SKU0109,158,0,14.0,49
2022-08-22,SKU0109,143,0,14.0,49
2022-08-29,SKU0109,129,0,14.0,49
2022-09-05,SKU0109,104,0,14.0,49
2022-09-12,SKU0109,83,0,14.0,49
2022-09-19,SKU0109,71,0,14.0,49
2022-09-26,SKU0109,50,0,14.0,49
2022-10-03,SKU0109,222,211,14.0,49
2022-10-10,SKU0109,197,0,14.0,49
2022-10-17,SKU0109,170,0,14.0,49
2022-10-24,SKU0109,147,0,14.0,49
2022-10-31,SKU0109,127,0,14.0,49
2022-11-07,SKU0109,104,0,14.0,49
2022-11-14,SKU0109,79,0,14.0,49
2022-11-21,SKU0109,65,0,14.0,49
2022-11-28,SKU0109,182,162,14.0,49
2022-12-05,SKU0109,153,0,14.0,49
2022-12-12,SKU0109,132,0,14.0,49
2022-12-19,SKU0109,114,0,14.0,49
2022-12-26,SKU0109,86,0,14.0,49
2023-01-02,SKU0109,65,0,14.0,49
2023-01-09,SKU0109,180,162,14.0,49
2023-01-16,SKU0109,152,0,14.0,49
2023-01-23,SKU0109,131,0,14.0,49
2023-01-30,SKU0109,102,0,14.0,49
2023-02-06,SKU0109,86,0,14.0,49
2023-02-13,SKU0109,65,0,14.0,49
2023-02-20,SKU0109,42,251,14.0,49
2023-02-27,SKU0109,123,219,14.0,49
2023-03-06,SKU0109,103,0,14.0,49
2023-03-13,SKU0109,89,0,14.0,49
2023-03-20,SKU0109,69,0,14.0,49
2023-03-27,SKU0109,50,0,14.0,49
2023-04-03,SKU0109,35,224,14.0,49
2023-04-10,SKU0109,22,200,14.0,49
2023-04-17,SKU0109,159,237,14.0,49
2023-04-24,SKU0109,137,0,14.0,49
2023-05-01,SKU0109,117,0,14.0,49
2023-05-08,SKU0109,95,0,14.0,49
2023-05-15,SKU0109,80,0,,49
2023-05-22,SKU0109,62,0,14.0,49
2023-05-29,SKU0109,221,233,14.0,49
2023-06-05,SKU0109,211,0,14.0,49
2023-06-12,SKU0109,201,0,14.0,49
2023-06-19,SKU0109,183,0,14.0,49
2023-06-26,SKU0109,165,0,14.0,49
2023-07-03,SKU0109,152,0,14.0,49
2023-07-10,SKU0109,144,0,14.0,49
2023-07-17,SKU0109,129,0,14.0,49
2023-07-24,SKU0109,120,0,14.0,49
2023-07-31,SKU0109,105,0,14.0,49
2023-08-07,SKU0109,87,0,14.0,49
2023-08-14,SKU0109,79,0,14.0,49
2023-08-21,SKU0109,64,0,14.0,49
2023-08-28,SKU0109,52,0,14.0,49
2023-09-04,SKU0109,200,192,14.0,49
2023-09-11,SKU0109,185,0,14.0,49
2023-09-18,SKU0109,166,0,14.0,49
2023-09-25,SKU0109,145,0,14.0,49
2023-10-02,SKU0109,121,0,14.0,49
2023-10-09,SKU0109,93,0,14.0,49
2023-10-16,SKU0109,66,0,14.0,49
2023-10-23,SKU0109,209,189,14.0,49
2023-10-30,SKU0109,186,0,14.0,49
2023-11-06,SKU0109,165,0,14.0,49
2023-11-13,SKU0109,149,0,14.0,49
2023-11-20,SKU0109,125,0,14.0,49
2023-11-27,SKU0109,103,0,14.0,49
2023-12-04,SKU0109,87,0,14.0,49
2023-12-11,SKU0109,61,0,14.0,49
2023-12-18,SKU0109,37,180,14.0,49
2023-12-25,SKU0109,10,180,14.0,49
2022-01-03,SKU0110,67,0,14.0,33
2022-01-10,SKU0110,50,0,14.0,33
2022-01-17,SKU0110,35,0,14.0,33
2022-01-24,SKU0110,15,106,14.0,33
2022-01-31,SKU0110,0,119,14.0,33
2022-02-07,SKU0110,0,171,14.0,33
2022-02-14,SKU0110,101,99,14.0,33
2022-02-21,SKU0110,89,0,14.0,33
2022-02-28,SKU0110,69,0,14.0,33
2022-03-07,SKU0110,56,0,14.0,33
2022-03-14,SKU0110,46,0,14.0,33
2022-03-21,SKU0110,32,129,14.0,33
2022-03-28,SKU0110,18,164,14.0,33
2022-04-04,SKU0110,3,154,14.0,33
2022-04-11,SKU0110,0,168,14.0,33
2022-04-18,SKU0110,121,172,14.0,33
2022-04-25,SKU0110,114,0,14.0,33
2022-05-02,SKU0110,106,0,14.0,33
2022-05-09,SKU0110,95,0,14.0,33
2022-05-16,SKU0110,85,0,14.0,33
2022-05-23,SKU0110,72,0,14.0,33
2022-05-30,SKU0110,58,0,14.0,33
2022-06-06,SKU0110,46,0,14.0,33
2022-06-13,SKU0110,40,0,14.0,33
2022-06-20,SKU0110,145,138,14.0,33
2022-06-27,SKU0110,139,0,14.0,33
2022-07-04,SKU0110,127,0,14.0,33
2022-07-11,SKU0110,115,0,14.0,33
2022-07-18,SKU0110,104,0,14.0,33
2022-07-25,SKU0110,98,0,14.0,33
2022-08-01,SKU0110,89,0,,33
2022-08-08,SKU0110,78,0,14.0,33
2022-08-15,SKU0110,67,0,14.0,33
2022-08-22,SKU0110,60,0,14.0,33
2022-08-29,SKU0110,49,0,14.0,33
2022-09-05,SKU0110,37,0,14.0,33
2022-09-12,SKU0110,100,94,14.0,33
2022-09-19,SKU0110,82,0,14.0,33
2022-09-26,SKU0110,72,0,14.0,33
2022-10-03,SKU0110,62,0,14.0,33
2022-10-10,SKU0110,53,0,14.0,33
2022-10-17,SKU0110,34,0,14.0,33
2022-10-24,SKU0110,15,166,14.0,33
2022-10-31,SKU0110,4,94,14.0,33
2022-11-07,SKU0110,95,166,14.0,33
2022-11-14,SKU0110,86,0,14.0,33
2022-11-21,SKU0110,70,0,14.0,33
2022-11-28,SKU0110,59,0,14.0,33
2022-12-05,SKU0110,41,0,14.0,33
2022-12-12,SKU0110,21,171,14.0,33
2022-12-19,SKU0110,12,153,14.0,33
2022-12-26,SKU0110,0,156,14.0,33
2023-01-02,SKU0110,0,168,14.0,33
2023-01-09,SKU0110,0,135,14.0,33
2023-01-16,SKU0110,0,154,14.0,33
2023-01-23,SKU0110,92,175,14.0,33
2023-01-30,SKU0110,74,0,14.0,33
2023-02-06,SKU0110,64,0,14.0,33
2023-02-13,SKU0110,53,0,14.0,33
2023-02-20,SKU0110,41,0,14.0,33
2023-02-27,SKU0110,21,89,14.0,33
2023-03-06,SKU0110,78,113,14.0,33
2023-03-13,SKU0110,68,0,14.0,33
2023-03-20,SKU0110,54,0,14.0,33
2023-03-27,SKU0110,43,0,14.0,33
2023-04-03,SKU0110,29,110,14.0,33
2023-04-10,SKU0110,18,166,14.0,33
2023-04-17,SKU0110,76,128,14.0,33
2023-04-24,SKU0110,62,0,14.0,33
2023-05-01,SKU0110,49,0,14.0,33
2023-05-08,SKU0110,40,0,14.0,33
2023-05-15,SKU0110,28,142,14.0,33
2023-05-22,SKU0110,14,171,14.0,33
2023-05-29,SKU0110,0,153,14.0,33
2023-06-05,SKU0110,104,111,14.0,33
2023-06-12,SKU0110,92,0,14.0,33
2023-06-19,SKU0110,86,0,14.0,33
2023-06-26,SKU0110,74,0,14.0,33
2023-07-03,SKU0110,65,0,,33
2023-07-10,SKU0110,52,0,14.0,33
2023-07-17,SKU0110,44,0,14.0,33
2023-07-24,SKU0110,33,123,14.0,33
2023-07-31,SKU0110,27,111,14.0,33
2023-08-07,SKU0110,22,141,14.0,33
2023-08-14,SKU0110,9,169,14.0,33
2023-08-21,SKU0110,0,140,14.0,33
2023-08-28,SKU0110,0,133,14.0,33
2023-09-04,SKU0110,0,159,14.0,33
2023-09-11,SKU0110,0,92,14.0,33
2023-09-18,SKU0110,0,159,14.0,33
2023-09-25,SKU0110,0,173,14.0,33
2023-10-02,SKU0110,0,135,14.0,33
2023-10-09,SKU0110,0,92,14.0,33
2023-10-16,SKU0110,122,138,14.0,33
2023-10-23,SKU0110,106,0,14.0,33
2023-10-30,SKU0110,94,0,14.0,33
2023-11-06,SKU0110,77,0,14.0,33
2023-11-13,SKU0110,61,0,14.0,33
2023-11-20,SKU0110,42,0,14.0,33
2023-11-27,SKU0110,28,125,14.0,33
2023-12-04,SKU0110,114,119,14.0,33
2023-12-11,SKU0110,100,0,14.0,33
2023-12-18,SKU0110,84,0,14.0,33
2023-12-25,SKU0110,70,0,14.0,33
2022-01-03,SKU0111,6,0,14.0,3
2022-01-10,SKU0111,5,0,14.0,3
2022-01-17,SKU0111,4,0,14.0,3
2022-01-24,SKU0111,11,18,14.0,3
2022-01-31,SKU0111,10,0,14.0,3
2022-02-07,SKU0111,9,0,14.0,3
2022-02-14,SKU0111,8,0,14.0,3
2022-02-21,SKU0111,7,0,14.0,3
2022-02-28,SKU0111,6,0,14.0,3
2022-03-07,SKU0111,5,0,14.0,3
2022-03-14,SKU0111,5,0,14.0,3
2022-03-21,SKU0111,5,0,14.0,3
2022-03-28,SKU0111,4,0,14.0,3
2022-04-04,SKU0111,4,0,14.0,3
2022-04-11,SKU0111,3,12,14.0,3
2022-04-18,SKU0111,9,16,14.0,3
2022-04-25,SKU0111,8,0,14.0,3
2022-05-02,SKU0111,7,0,14.0,3
2022-05-09,SKU0111,6,0,14.0,3
2022-05-16,SKU0111,6,0,14.0,3
2022-05-23,SKU0111,5,0,14.0,3
2022-05-30,SKU0111,5,0,14.0,3
2022-06-06,SKU0111,5,0,14.0,3
2022-06-13,SKU0111,4,0,14.0,3
2022-06-20,SKU0111,3,13,14.0,3
2022-06-27,SKU0111,10,14,14.0,3
2022-07-04,SKU0111,9,0,14.0,3
2022-07-11,SKU0111,9,0,14.0,3
2022-07-18,SKU0111,8,0,14.0,3
2022-07-25,SKU0111,8,0,14.0,3
2022-08-01,SKU0111,7,0,14.0,3
2022-08-08,SKU0111,7,0,14.0,3
2022-08-15,SKU0111,6,0,14.0,3
2022-08-22,SKU0111,6,0,14.0,3
2022-08-29,SKU0111,6,0,14.0,3
2022-09-05,SKU0111,5,0,14.0,3
2022-09-12,SKU0111,4,0,14.0,3
2022-09-19,SKU0111,3,14,14.0,3
2022-09-26,SKU0111,12,12,14.0,3
2022-10-03,SKU0111,11,0,14.0,3
2022-10-10,SKU0111,10,0,14.0,3
2022-10-17,SKU0111,9,0,14.0,3
2022-10-24,SKU0111,8,0,14.0,3
2022-10-31,SKU0111,7,0,14.0,3
2022-11-07,SKU0111,7,0,14.0,3
2022-11-14,SKU0111,6,0,14.0,3
2022-11-21,SKU0111,5,0,14.0,3
2022-11-28,SKU0111,4,0,14.0,3
2022-12-05,SKU0111,14,18,14.0,3
2022-12-12,SKU0111,13,0,14.0,3
2022-12-19,SKU0111,12,0,14.0,3
2022-12-26,SKU0111,11,0,14.0,3
2023-01-02,SKU0111,10,0,14.0,3
2023-01-09,SKU0111,9,0,14.0,3
2023-01-16,SKU0111,8,0,14.0,3
2023-01-23,SKU0111,7,0,14.0,3
2023-01-30,SKU0111,5,0,14.0,3
2023-02-06,SKU0111,4,0,,3
2023-02-13,SKU0111,12,10,14.0,3
2023-02-20,SKU0111,11,0,14.0,3
2023-02-27,SKU0111,10,0,14.0,3
2023-03-06,SKU0111,9,0,14.0,3
2023-03-13,SKU0111,8,0,14.0,3
2023-03-20,SKU0111,7,0,14.0,3
2023-03-27,SKU0111,6,0,14.0,3
2023-04-03,SKU0111,5,0,14.0,3
2023-04-10,SKU0111,4,0,14.0,3
2023-04-17,SKU0111,3,12,14.0,3
2023-04-24,SKU0111,12,19,14.0,3
2023-05-01,SKU0111,11,0,14.0,3
2023-05-08,SKU0111,10,0,14.0,3
2023-05-15,SKU0111,10,0,14.0,3
2023-05-22,SKU0111,10,0,14.0,3
2023-05-29,SKU0111,10,0,14.0,3
2023-06-05,SKU0111,10,0,14.0,3
2023-06-12,SKU0111,9,0,14.0,3
2023-06-19,SKU0111,9,0,14.0,3
2023-06-26,SKU0111,8,0,14.0,3
2023-07-03,SKU0111,7,0,14.0,3
2023-07-10,SKU0111,6,0,14.0,3
2023-07-17,SKU0111,6,0,14.0,3
2023-07-24,SKU0111,5,0,14.0,3
2023-07-31,SKU0111,4,0,14.0,3
2023-08-07,SKU0111,3,16,14.0,3
2023-08-14,SKU0111,3,13,14.0,3
2023-08-21,SKU0111,3,16,14.0,3
2023-08-28,SKU0111,14,16,14.0,3
2023-09-04,SKU0111,13,0,14.0,3
2023-09-11,SKU0111,12,0,14.0,3
2023-09-18,SKU0111,11,0,14.0,3
2023-09-25,SKU0111,10,0,14.0,3
2023-10-02,SKU0111,9,0,14.0,3
2023-10-09,SKU0111,9,0,14.0,3
2023-10-16,SKU0111,7,0,14.0,3
2023-10-23,SKU0111,7,0,14.0,3
2023-10-30,SKU0111,6,0,14.0,3
2023-11-06,SKU0111,5,0,14.0,3
2023-11-13,SKU0111,4,0,14.0,3
2023-11-20,SKU0111,14,9,14.0,3
2023-11-27,SKU0111,12,0,14.0,3
2023-12-04,SKU0111,11,0,14.0,3
2023-12-11,SKU0111,9,0,14.0,3
2023-12-18,SKU0111,7,0,14.0,3
2023-12-25,SKU0111,6,0,14.0,3
2022-01-03,SKU0112,88,0,14.0,35
2022-01-10,SKU0112,66,0,14.0,35
2022-01-17,SKU0112,55,0,14.0,35
2022-01-24,SKU0112,45,0,14.0,35
2022-01-31,SKU0112,122,107,14.0,35
2022-02-07,SKU0112,104,0,14.0,35
2022-02-14,SKU0112,85,0,14.0,35
2022-02-21,SKU0112,73,0,14.0,35
2022-02-28,SKU0112,57,0,14.0,35
2022-03-07,SKU0112,50,0,14.0,35
2022-03-14,SKU0112,39,0,14.0,35
2022-03-21,SKU0112,25,118,14.0,35
2022-03-28,SKU0112,148,172,14.0,35
2022-04-04,SKU0112,138,0,14.0,35
2022-04-11,SKU0112,129,0,14.0,35
2022-04-18,SKU0112,118,0,14.0,35
2022-04-25,SKU0112,106,0,14.0,35
2022-05-02,SKU0112,94,0,14.0,35
2022-05-09,SKU0112,87,0,14.0,35
2022-05-16,SKU0112,76,0,14.0,35
2022-05-23,SKU0112,67,0,14.0,35
2022-05-30,SKU0112,56,0,14.0,35
2022-06-06,SKU0112,50,0,14.0,35
2022-06-13,SKU0112,39,0,14.0,35
2022-06-20,SKU0112,152,163,14.0,35
2022-06-27,SKU0112,141,0,14.0,35
2022-07-04,SKU0112,128,0,14.0,35
2022-07-11,SKU0112,118,0,14.0,35
2022-07-18,SKU0112,107,0,14.0,35
2022-07-25,SKU0112,99,0,14.0,35
2022-08-01,SKU0112,93,0,14.0,35
2022-08-08,SKU0112,86,0,14.0,35
2022-08-15,SKU0112,80,0,14.0,35
2022-08-22,SKU0112,74,0,14.0,35
2022-08-29,SKU0112,64,0,14.0,35
2022-09-05,SKU0112,51,0,14.0,35
2022-09-12,SKU0112,36,0,14.0,35
2022-09-19,SKU0112,25,110,14.0,35
2022-09-26,SKU0112,148,176,14.0,35
2022-10-03,SKU0112,136,0,14.0,35
2022-10-10,SKU0112,116,0,14.0,35
2022-10-17,SKU0112,107,0,14.0,35
2022-10-24,SKU0112,97,0,14.0,35
2022-10-31,SKU0112,81,0,14.0,35
2022-11-07,SKU0112,62,0,14.0,35
2022-11-14,SKU0112,52,0,14.0,35
2022-11-21,SKU0112,38,0,14.0,35
2022-11-28,SKU0112,140,105,14.0,35
2022-12-05,SKU0112,120,0,14.0,35
2022-12-12,SKU0112,108,0,14.0,35
2022-12-19,SKU0112,88,0,14.0,35
2022-12-26,SKU0112,71,0,14.0,35
2023-01-02,SKU0112,58,0,14.0,35
2023-01-09,SKU0112,43,0,14.0,35
2023-01-16,SKU0112,158,101,14.0,35
2023-01-23,SKU0112,139,0,14.0,35
2023-01-30,SKU0112,129,0,14.0,35
2023-02-06,SKU0112,115,0,14.0,35
2023-02-13,SKU0112,94,0,14.0,35
2023-02-20,SKU0112,76,0,14.0,35
2023-02-27,SKU0112,55,0,14.0,35
2023-03-06,SKU0112,45,0,14.0,35
2023-03-13,SKU0112,165,99,14.0,35
2023-03-20,SKU0112,151,0,14.0,35
2023-03-27,SKU0112,138,0,14.0,35
2023-04-03,SKU0112,123,0,14.0,35
2023-04-10,SKU0112,108,0,14.0,35
2023-04-17,SKU0112,95,0,14.0,35
2023-04-24,SKU0112,83,0,14.0,35
2023-05-01,SKU0112,70,0,14.0,35
2023-05-08,SKU0112,60,0,14.0,35
2023-05-15,SKU0112,48,0,14.0,35
2023-05-22,SKU0112,40,0,,35
2023-05-29,SKU0112,28,153,14.0,35
2023-06-05,SKU0112,17,176,14.0,35
2023-06-12,SKU0112,4,185,14.0,35
2023-06-19,SKU0112,76,171,14.0,35
2023-06-26,SKU0112,63,0,14.0,35
2023-07-03,SKU0112,52,0,,35
2023-07-10,SKU0112,43,0,14.0,35
2023-07-17,SKU0112,124,188,14.0,35
2023-07-24,SKU0112,113,0,14.0,35
2023-07-31,SKU0112,101,0,14.0,35
2023-08-07,SKU0112,94,0,14.0,35
2023-08-14,SKU0112,81,0,14.0,35
2023-08-21,SKU0112,70,0,14.0,35
2023-08-28,SKU0112,62,0,14.0,35
2023-09-04,SKU0112,43,0,14.0,35
2023-09-11,SKU0112,28,100,14.0,35
2023-09-18,SKU0112,15,150,14.0,35
2023-09-25,SKU0112,0,106,14.0,35
2023-10-02,SKU0112,0,115,14.0,35
2023-10-09,SKU0112,0,175,14.0,35
2023-10-16,SKU0112,0,135,14.0,35
2023-10-23,SKU0112,0,164,14.0,35
2023-10-30,SKU0112,0,95,14.0,35
2023-11-06,SKU0112,0,101,14.0,35
2023-11-13,SKU0112,85,129,14.0,35
2023-11-20,SKU0112,68,0,14.0,35
2023-11-27,SKU0112,52,0,14.0,35
2023-12-04,SKU0112,128,176,,35
2023-12-11,SKU0112,111,0,14.0,35
2023-12-18,SKU0112,101,0,14.0,35
2023-12-25,SKU0112,80,0,14.0,35
2022-01-03,SKU0113,149,0,10.0,28
2022-01-10,SKU0113,125,0,10.0,28
2022-01-17,SKU0113,105,0,10.0,28
2022-01-24,SKU0113,91,0,10.0,28
2022-01-31,SKU0113,69,0,10.0,28
2022-02-07,SKU0113,51,0,10.0,28
2022-02-14,SKU0113,30,0,10.0,28
2022-02-21,SKU0113,12,174,10.0,28
2022-02-28,SKU0113,0,173,10.0,28
2022-03-07,SKU0113,0,188,10.0,28
2022-03-14,SKU0113,0,176,10.0,28
2022-03-21,SKU0113,0,116,10.0,28
2022-03-28,SKU0113,0,177,10.0,28
2022-04-04,SKU0113,0,120,10.0,28
2022-04-11,SKU0113,0,144,10.0,28
2022-04-18,SKU0113,0,116,10.0,28
2022-04-25,SKU0113,0,206,10.0,28
2022-05-02,SKU0113,0,160,,28
2022-05-09,SKU0113,120,182,10.0,28
2022-05-16,SKU0113,109,0,10.0,28
2022-05-23,SKU0113,93,0,10.0,28
2022-05-30,SKU0113,81,0,10.0,28
2022-06-06,SKU0113,72,0,10.0,28
2022-06-13,SKU0113,64,0,10.0,28
2022-06-20,SKU0113,55,0,10.0,28
2022-06-27,SKU0113,47,0,10.0,28
2022-07-04,SKU0113,41,0,10.0,28
2022-07-11,SKU0113,30,0,10.0,28
2022-07-18,SKU0113,21,180,10.0,28
2022-07-25,SKU0113,113,179,10.0,28
2022-08-01,SKU0113,102,0,10.0,28
2022-08-08,SKU0113,94,0,10.0,28
2022-08-15,SKU0113,85,0,10.0,28
2022-08-22,SKU0113,74,0,10.0,28
2022-08-29,SKU0113,65,0,10.0,28
2022-09-05,SKU0113,44,0,10.0,28
2022-09-12,SKU0113,24,208,10.0,28
2022-09-19,SKU0113,10,200,10.0,28
2022-09-26,SKU0113,94,193,10.0,28
2022-10-03,SKU0113,80,0,10.0,28
2022-10-10,SKU0113,62,0,10.0,28
2022-10-17,SKU0113,40,0,10.0,28
2022-10-24,SKU0113,30,0,10.0,28
2022-10-31,SKU0113,14,177,10.0,28
2022-11-07,SKU0113,92,138,10.0,28
2022-11-14,SKU0113,79,0,10.0,28
2022-11-21,SKU0113,62,0,10.0,28
2022-11-28,SKU0113,47,0,10.0,28
2022-12-05,SKU0113,29,0,10.0,28
2022-12-12,SKU0113,96,182,10.0,28
2022-12-19,SKU0113,83,0,10.0,28
2022-12-26,SKU0113,63,0,10.0,28
2023-01-02,SKU0113,47,0,10.0,28
2023-01-09,SKU0113,36,0,10.0,28
2023-01-16,SKU0113,18,183,10.0,28
2023-01-23,SKU0113,4,166,10.0,28
2023-01-30,SKU0113,110,192,10.0,28
2023-02-06,SKU0113,95,0,10.0,28
2023-02-13,SKU0113,79,0,10.0,28
2023-02-20,SKU0113,66,0,10.0,28
2023-02-27,SKU0113,52,0,10.0,28
2023-03-06,SKU0113,42,0,10.0,28
2023-03-13,SKU0113,30,0,,28
2023-03-20,SKU0113,22,177,10.0,28
2023-03-27,SKU0113,131,137,10.0,28
2023-04-03,SKU0113,120,0,10.0,28
2023-04-10,SKU0113,110,0,10.0,28
2023-04-17,SKU0113,101,0,10.0,28
2023-04-24,SKU0113,88,0,10.0,28
2023-05-01,SKU0113,77,0,10.0,28
2023-05-08,SKU0113,69,0,10.0,28
2023-05-15,SKU0113,52,0,10.0,28
2023-05-22,SKU0113,40,0,10.0,28
2023-05-29,SKU0113,26,114,10.0,28
2023-06-05,SKU0113,18,163,10.0,28
2023-06-12,SKU0113,164,141,10.0,28
2023-06-19,SKU0113,156,0,10.0,28
2023-06-26,SKU0113,149,0,10.0,28
2023-07-03,SKU0113,138,0,10.0,28
2023-07-10,SKU0113,127,0,10.0,28
2023-07-17,SKU0113,119,0,10.0,28
2023-07-24,SKU0113,106,0,10.0,28
2023-07-31,SKU0113,98,0,10.0,28
2023-08-07,SKU0113,86,0,10.0,28
2023-08-14,SKU0113,72,0,10.0,28
2023-08-21,SKU0113,64,0,10.0,28
2023-08-28,SKU0113,54,0,10.0,28
2023-09-04,SKU0113,34,0,10.0,28
2023-09-11,SKU0113,165,188,10.0,28
2023-09-18,SKU0113,146,0,10.0,28
2023-09-25,SKU0113,130,0,10.0,28
2023-10-02,SKU0113,113,0,10.0,28
2023-10-09,SKU0113,97,0,10.0,28
2023-10-16,SKU0113,76,0,10.0,28
